,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,id
2649,0.244,0.44,7,-7.777,1,0.0475,0.871,8.65e-05,0.372,0.113,82.02,184480,4,2,4jRJWlkCn3pAwezfqFODU3
2650,0.612,0.593,10,-12.187,0,0.0286,0.467,0.0,0.312,0.693,96.27,246400,4,8,4Jg1nU6FYvCWkqFw8Kr4bO
2651,0.728,0.584,1,-9.003,1,0.0349,0.693,0.0222,0.0548,0.415,105.062,303947,4,9,6CZENErxtX9WSt2skta9Mv
2652,0.665,0.847,5,-8.314,0,0.0535,0.0178,0.00288,0.126,0.4,119.555,285107,4,5,2eHj0klWkwRQuIrNlPpCPa
2653,0.726,0.679,1,-6.219,1,0.0473,0.0149,1.49e-06,0.0837,0.751,107.02,235973,4,1,1yTQ39my3MoNROlFw3RDNy
2654,0.404,0.126,0,-17.113,1,0.0368,0.89,9.02e-05,0.14,0.183,116.161,177467,3,11,1MnBXpS4XAL9VW7qlD5E79
2655,0.58,0.209,0,-15.516,1,0.0464,0.896,0.243,0.116,0.831,72.103,125400,4,2,3XhTHMleuyoQCP8jxOeIhD
2656,0.481,0.866,5,-7.143,0,0.0446,0.00892,0.0,0.097,0.426,150.427,167160,4,5,0P2vAvvWni2tNXOdbH3JFk
2657,0.563,0.663,8,-12.071,1,0.0795,0.0479,0.0,0.0874,0.815,127.835,147653,4,0,5hh2WbkGcmvePdkKnwH243
2658,0.64,0.62,1,-5.931,1,0.416,0.016,0.0,0.0831,0.609,129.37,252653,5,4,0k6HUzaRHpQ3eEWr1C7Esh
2659,0.795,0.564,7,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166,203893,4,3,1b7LMtXCXGc2EwOIplI35z
2660,0.512,0.379,11,-12.251,0,0.0299,0.418,1.09e-05,0.0967,0.522,144.687,188293,4,8,5lQxMlCMTzCj3j4vyzdl8T
2661,0.746,0.703,0,-7.853,1,0.0291,0.0014,0.00414,0.066,0.733,111.569,257160,4,1,3Ug96zKa29P3vICEEcYajZ
2662,0.633,0.931,1,-7.752,1,0.0686,0.0504,0.109,0.375,0.676,109.116,330933,4,1,4nTYxxF8iWBq54LO3dBUie
2663,0.348,0.179,9,-13.394,1,0.0315,0.93,0.0016,0.0992,0.547,169.232,155853,3,11,28dTB69zJBpBIiDH32Jp1M
2664,0.764,0.41,2,-8.988,0,0.0418,0.652,0.0,0.0784,0.43,110.158,298173,4,8,78wi1g772j8eJPEnD8rr9z
2665,0.712,0.632,9,-7.704,1,0.0334,0.112,0.0,0.0648,0.764,119.931,187400,4,3,5vZ1BKMSLgrxxPYGMR904n
2666,0.64,0.388,9,-12.728,1,0.0426,0.715,0.00278,0.324,0.376,121.244,146000,4,2,66HLCz8021x20bXxz9nGkG
2667,0.789,0.494,1,-13.702,1,0.0456,0.0923,0.000408,0.144,0.826,104.593,175240,4,1,0I2ELF6uHlL4ABu9aFiou7
2668,0.478,0.865,1,-5.902,0,0.0342,0.198,0.0246,0.259,0.88,121.732,193733,4,5,4aFu6ky4jJG8XsHnFz2f8c
2669,0.806,0.462,2,-12.778,1,0.0298,0.78,0.0134,0.15,0.736,92.726,191227,4,0,1JkZg3eMQTmTn93E8Yd3UL
2670,0.607,0.753,9,-10.721,1,0.0326,0.136,0.00856,0.0659,0.936,144.637,195640,4,3,37zpChlZkoFuScXLoiu0WE
2671,0.254,0.465,3,-7.421,1,0.0325,0.768,0.0,0.315,0.642,183.362,155960,3,11,3V3FNxI4qfqtJUN6NYfE81
2672,0.776,0.864,6,-8.631,0,0.0558,0.748,0.0,0.195,0.963,123.972,144693,4,5,1YQbXMi6ne8GnXD2de0d5y
2673,0.452,0.306,2,-9.632,1,0.0274,0.235,1.91e-05,0.0989,0.182,144.125,210733,4,9,5OHUTC4EvTbL0DuZQRIGGX
2674,0.811,0.531,2,-8.537,0,0.0355,0.00657,0.0285,0.0801,0.752,107.853,307000,4,5,5UVcgBRW78CCcKCopEGAST
2675,0.612,0.697,9,-9.144,1,0.0261,0.0802,0.00049,0.323,0.736,109.837,248027,4,3,1cX89LkWJoJPS8uJFpqkIp
2676,0.467,0.367,9,-8.164,1,0.0298,0.771,2.27e-05,0.0847,0.205,70.856,280360,4,2,3SPcBPzvbmWLl8NU5efx4W
2677,0.539,0.382,3,-10.611,1,0.0309,0.576,0.0,0.0723,0.156,124.389,254840,4,9,6gFzWNaSaogyZu5DPyln9H
2678,0.752,0.743,7,-6.083,1,0.0331,0.0314,0.000117,0.128,0.832,108.254,235827,4,3,3lCMAtfFDcJj9nzZB3ayeB
2679,0.52,0.701,3,-8.953,1,0.0345,0.222,0.0,0.107,0.965,154.177,136760,4,10,4T5SR1krNuVLOnxSjYb8nW
2680,0.649,0.712,3,-9.878,1,0.0342,0.0313,1.18e-05,0.291,0.779,121.041,209960,4,1,03Y9Gez0KGG8zYY3KWIqdk
2681,0.325,0.382,6,-13.324,1,0.0387,0.896,0.0,0.387,0.619,201.924,132307,3,11,0H0ahZpih9KvOvECJbS5re
2682,0.575,0.196,9,-14.468,1,0.0393,0.831,0.000209,0.0558,0.248,83.495,323227,4,2,4FmTzEfNlGfeFfPQND2ezc
2683,0.577,0.807,2,-9.281,1,0.0449,0.00233,0.000257,0.0755,0.891,114.921,205000,4,1,4MgGdPmbySSVLUPBxzQ7mx
2684,0.567,0.339,3,-17.724,1,0.0315,0.549,0.000121,0.1,0.523,119.288,264067,4,2,1OV8PZjiRbafF4Ffu2i3Fh
2685,0.724,0.619,4,-9.074,1,0.0242,0.0728,0.0,0.205,0.746,109.029,285947,4,1,31HhcRSNcS8Rgv9ldIfh66
2686,0.285,0.56,0,-7.469,1,0.0305,0.13,1.1e-06,0.0987,0.122,147.696,365000,4,9,11G0yprQtMU53BLPMSr093
2687,0.585,0.527,5,-9.551,1,0.0716,0.255,0.0,0.361,0.965,143.418,143099,4,0,05vJ7T5PZFNCyTVULUaPI6
2688,0.558,0.439,8,-13.443,1,0.0281,0.369,1.78e-05,0.161,0.605,114.969,166400,4,0,7l07ak5IWpISBsrUtwj4O4
2689,0.587,0.184,4,-10.737,1,0.0444,0.829,1.66e-05,0.116,0.529,111.195,143693,4,2,7u07WDKGH6LQ0E8evYhrWY
2690,0.419,0.354,1,-7.632,1,0.0286,0.691,6.44e-05,0.0925,0.469,114.575,197253,3,11,07SbfHjNSEQGeTY5eWye3x
2691,0.542,0.513,10,-8.059,0,0.025,0.234,0.0,0.142,0.3,78.306,263560,4,8,0Go8viycTQ8NVhEjTqoVlm
2692,0.689,0.333,3,-13.288,1,0.0262,0.163,3.36e-05,0.0853,0.284,101.988,336667,4,9,0L0T4tMAaGqLgIVj1MOj9t
2693,0.712,0.757,2,-10.045,1,0.0352,0.0543,0.000405,0.201,0.729,120.165,262507,4,1,0QX4u1gl2VZ6HKShy7BWEn
2694,0.457,0.639,9,-10.011,1,0.0353,0.541,0.0,0.0909,0.716,151.042,176760,4,10,5l1bSjZLNSSSv9tKljoGr2
2695,0.496,0.629,2,-7.492,0,0.0428,0.854,0.0,0.617,0.705,142.673,175240,4,7,1yeLuQ4Jn6WV4UagSxJCPA
2696,0.661,0.846,10,-5.175,1,0.0315,0.00475,0.0,0.117,0.601,118.036,209453,4,3,3PMnGAts25JWoEBgc4iEYh
2697,0.667,0.893,11,-7.083,1,0.0364,0.1,0.592,0.55,0.963,111.705,386533,4,6,63W4sfeRTTiNKFLAzUJHFe
2698,0.59,0.743,0,-7.078,0,0.0347,0.067,0.00093,0.0847,0.412,129.79,346960,4,5,3Dfy8YIxq89i84t108TvMi
2699,0.32,0.301,11,-12.301,1,0.0293,0.682,0.0,0.123,0.217,84.918,197137,4,2,2EFuKrTmy6wCB9C7Bvyyia
2700,0.747,0.586,9,-10.119,0,0.0299,0.0708,8e-05,0.0427,0.893,164.718,201867,4,5,76ZnyGfjQZSM8GPfR7OqiJ
2701,0.885,0.534,5,-8.191,0,0.155,0.248,4.77e-05,0.0357,0.896,80.857,183227,4,5,42HaJ7QlInzQ5vHKWb5Ixa
2702,0.763,0.552,6,-11.98,1,0.0449,0.119,0.000695,0.28,0.744,90.775,256560,4,3,16flEBCtUF67V5yO0GxYWn
2703,0.594,0.702,1,-9.894,1,0.0842,0.168,0.109,0.142,0.466,135.406,373733,4,9,4DbUk1qwcz9KKcUY4t8f8u
2704,0.576,0.652,8,-5.889,1,0.0252,0.213,1.27e-06,0.0619,0.34,95.1,269800,4,9,65R45MnObidxcXL6q3fHZW
2705,0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411,174840,4,0,4uGIJG1jYFonGc4LGp5uQL
2706,0.546,0.815,3,-5.607,0,0.047,0.776,0.0,0.0643,0.906,118.489,154840,4,5,6Dr0EbXrRpMs5GeCjOxnE5
2707,0.773,0.754,4,-6.074,1,0.049,0.533,0.0,0.341,0.942,122.034,248480,4,1,5iKQLSBc3ChWgSIr3VHZYi
2708,0.526,0.543,2,-12.895,1,0.0403,0.394,2.52e-05,0.234,0.743,153.665,171080,4,10,3LMe4h7CrPLJrViTVzfDot
2709,0.727,0.905,7,-2.893,1,0.0554,0.792,7.24e-05,0.164,0.963,131.131,162587,4,3,7kivTtyOxTEQY9uzXJEQse
2710,0.663,0.904,11,-2.656,1,0.033,0.182,0.00523,0.354,0.695,123.155,221440,4,3,4oE8zFdponjE1mtTi4geXA
2711,0.64,0.48,4,-9.722,1,0.0423,0.641,0.0,0.167,0.494,131.853,243933,4,0,0Fb6eQPsYcCABYtzDDymjE
2712,0.659,0.878,0,-5.987,1,0.0298,0.339,0.000543,0.0731,0.843,131.037,209587,4,1,0xpBr84T3FTm9j4D1MdPtk
2713,0.633,0.949,1,-4.379,1,0.0414,0.0214,0.000212,0.144,0.806,115.184,286227,4,1,37T5HmPt4Qi9JHpcy7j1uU
2714,0.655,0.903,9,-7.453,0,0.0337,0.157,0.000714,0.0342,0.94,134.916,273373,4,5,2QJhQyTgZdM4eqdxdcOxrN
2715,0.737,0.736,2,-8.347,1,0.0458,0.174,0.00217,0.236,0.862,148.711,189067,4,1,5ABrBYbzepxzcW9pLIWw1j
2716,0.563,0.776,9,-9.391,1,0.0414,0.18,0.0,0.618,0.826,81.129,179693,4,7,1yyJNEU2gWG6QiJkhPwrde
2717,0.495,0.775,11,-8.241,0,0.0394,0.116,0.366,0.127,0.439,93.423,196507,4,5,5LDTnh9Bnzpghb1si4b2BI
2718,0.429,0.162,8,-15.058,1,0.033,0.882,0.0,0.234,0.314,72.21,180400,4,2,5YQJJF0ERkN5TBAC2EzIib
2719,0.584,0.489,8,-6.182,1,0.0277,0.755,0.0,0.133,0.777,121.891,155053,4,0,2806jBTs12WAfzFImSxJzL
2720,0.559,0.78,9,-6.597,1,0.0328,0.158,6.89e-06,0.0793,0.964,98.661,139280,4,3,0IMS1Za69G3KHMX4liB2Nr
2721,0.861,0.597,10,-7.221,0,0.162,0.0983,0.0,0.176,0.694,107.016,268453,4,5,5AMvBCtX2rspUdoeJ9IsPN
2722,0.685,0.827,11,-6.045,1,0.0546,0.0238,0.0159,0.328,0.477,116.085,214000,4,3,1g4fzocmQFCCW2RsFqWKD0
2723,0.69,0.75,6,-6.449,1,0.0442,0.374,0.0,0.603,0.905,110.102,138720,4,7,0jkBzn7J5jc889TYxwvXy6
2724,0.771,0.758,6,-5.468,1,0.129,0.0229,0.0,0.159,0.894,83.039,207467,4,3,2rix7gpysPFA0oA5gkoPFR
2725,0.828,0.637,1,-9.75,0,0.232,0.223,0.0,0.0983,0.54,105.155,204867,4,4,0jyyCvDkMCEza2SpBSvllh
2726,0.622,0.707,3,-8.826,1,0.0717,0.0641,0.0,0.0638,0.725,107.352,188747,4,1,0w4s0d8Qtu0K8dyMcB2tw1
2727,0.628,0.27,1,-14.47,1,0.0359,0.78,0.0,0.325,0.548,126.676,156560,4,2,1eBR9MdLUnRJRoNa3cpC92
2728,0.313,0.594,0,-11.743,1,0.0607,0.727,1.52e-06,0.207,0.698,146.624,141547,4,10,16OMyjaI5bpCGBMW2IZiyN
2729,0.344,0.365,7,-9.628,1,0.0279,0.801,0.000509,0.0712,0.359,100.79,164827,3,11,40BvPdq2rwYIoioUgjKHoK
2730,0.501,0.516,4,-3.652,1,0.0256,0.511,0.0505,0.086,0.87,84.984,137326,4,0,1UCSoUk65bi1N0cdfxMGL2
2731,0.87,0.455,7,-15.31,0,0.0342,0.575,0.648,0.051,0.961,105.658,277973,4,6,722E6CPY8biq4sUnf40u6Y
2732,0.725,0.68,0,-6.037,1,0.224,0.149,0.0,0.127,0.695,90.964,268707,4,4,7fXhkARAtS66kxexMIAx8O
2733,0.624,0.758,7,-7.232,0,0.0769,0.402,0.00034,0.415,0.398,140.653,138320,4,8,3mjyPU2IsN2ePbxedfaljB
2734,0.653,0.49,0,-10.106,1,0.0408,0.323,4.13e-06,0.0832,0.963,110.202,177773,4,1,2zF8ro2hX0aEYaqXQdEKW1
2735,0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,219467,4,1,66S14BkJDxgkYxLl5DCqOz
2736,0.543,0.912,7,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,256733,4,3,4ePP9So5xRzspjLFVVbj90
2737,0.628,0.603,6,-10.286,1,0.0312,0.178,1.73e-05,0.0686,0.951,120.782,177933,4,0,3wRiwV9HdarzkktRH7If46
2738,0.589,0.85,2,-6.143,1,0.0343,0.0606,0.779,0.274,0.813,130.318,161467,4,6,36gPq8WG7tDxrblyGVUCiT
2739,0.574,0.96,9,-4.906,1,0.032,0.0457,0.0,0.121,0.978,117.486,254733,4,3,2Y90nL1ohB4sgYELDs7uNx
2740,0.655,0.488,5,-8.237,1,0.0354,0.63,5.74e-06,0.0412,0.251,100.158,251907,4,9,4yD5hKvrw3L6sRJbzgaFwe
2741,0.658,0.963,1,-3.283,0,0.0326,0.00283,2.38e-06,0.951,0.793,134.798,240867,4,7,3vSn1frPgFcRXrjWOfhMLl
2742,0.818,0.612,1,-14.401,1,0.0999,0.0464,0.0136,0.0716,0.896,112.819,311293,4,1,1kCDxLOz1abPEbVtFBpkl1
2743,0.582,0.467,10,-12.597,1,0.0391,0.12,0.0,0.298,0.879,165.21,270693,4,10,2iXH35MhsqO5Ry8a7iptpJ
2744,0.538,0.677,0,-6.099,1,0.187,0.00541,0.0,0.236,0.913,132.346,214200,5,1,2cxbxpHrND6i4uvUGVvC9J
2745,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,235987,4,8,7kfTqGMzIHFWeBeOJALzRf
2746,0.564,0.455,0,-11.615,1,0.0369,0.645,3.05e-06,0.0915,0.697,117.792,202133,4,0,6Q6YqGj1Ku1CUGHWSFwSHY
2747,0.411,0.874,3,-8.72,1,0.0427,0.4,0.0887,0.113,0.965,169.464,146133,4,10,6qpTh8eRZ4wPycoRZvbWnd
2748,0.498,0.531,9,-14.548,1,0.0321,0.23,0.00108,0.629,0.781,89.056,221707,4,7,4czsX9Yl9As2oC3pjRkARq
2749,0.431,0.693,5,-8.354,1,0.0391,0.353,0.00078,0.0448,0.696,180.416,256973,4,10,4EU30QTeXezhyhmnRSMmZW
2750,0.727,0.652,0,-9.746,1,0.038,0.0681,0.000122,0.17,0.952,110.636,256960,4,1,5mkNVpNE5n4biHtevTFgO0
2751,0.741,0.742,2,-7.822,1,0.0269,0.146,1.64e-05,0.106,0.889,116.951,262733,4,1,4SlCb8n5Jw52astU7GWPyV
2752,0.586,0.609,2,-8.558,1,0.0287,0.0177,0.0,0.123,0.556,92.043,122227,4,1,6PaoF0aLOd9XVaD4NUS1Ta
2753,0.582,0.719,5,-7.689,0,0.0556,0.14,6.05e-05,0.0741,0.947,161.298,287067,4,5,0fbOMLSpsvXvBkJBircrcz
2754,0.473,0.602,7,-9.561,1,0.0669,0.149,5.4e-05,0.213,0.897,146.514,114733,4,10,453DFhFXIS9HEGGl0OGlMZ
2755,0.786,0.641,5,-16.072,1,0.0722,0.703,3.17e-06,0.152,0.948,139.472,131667,4,0,6GNzFswd2lirFJ2ocGCQQ5
2756,0.843,0.612,10,-4.71,0,0.157,0.0573,0.000305,0.154,0.791,93.975,200200,4,5,3wM5rX2XnwvTtXs58D2rKw
2757,0.494,0.392,1,-14.915,1,0.0918,0.82,0.0,0.157,0.914,139.585,122880,3,11,21zJmuHM3Ln8p40SXUw1Vr
2758,0.837,0.26,0,-13.466,0,0.0402,0.84,0.663,0.0874,0.505,112.273,150213,4,6,1hyQzr1sXr9IK21ccFlwA5
2759,0.844,0.843,10,-5.763,0,0.0551,0.113,0.0439,0.1,0.647,111.893,305667,4,5,52kDYmU0aE3txkZBKjl0nP
2760,0.523,0.803,1,-6.321,0,0.0791,0.107,0.000409,0.154,0.921,91.469,329467,4,5,2ouFIPC3O1HNBcVTw1d9AN
2761,0.605,0.633,1,-5.899,0,0.251,0.119,0.0,0.225,0.592,87.26,229040,4,4,1zpu1PZ8ecmcX525Z3X8cl
2762,0.721,0.621,11,-7.646,0,0.192,0.15,0.0,0.0435,0.75,92.502,281800,4,5,6mMHWjLyBGPVlKGOc9izIx
2763,0.605,0.742,4,-7.031,0,0.0246,0.521,0.000946,0.15,0.619,95.168,254360,4,5,0fFCTYF5QEU3K1R4HKfmiE
2764,0.708,0.337,7,-13.162,1,0.0338,0.312,0.0108,0.119,0.852,122.235,222533,3,11,4CeXXn71DG2X3i3bq3PK53
2765,0.832,0.732,5,-5.075,0,0.0595,0.0116,1.49e-06,0.0628,0.801,91.044,261000,4,5,5ckVQOULEdyo7xIEA01433
2766,0.449,0.931,6,-8.993,1,0.0648,0.0168,0.261,0.324,0.809,113.808,340627,4,3,0whwYFXgGNg14O8hdHguzV
2767,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,183733,4,1,4uOKFydzAejjSFqYbv1XPt
2768,0.315,0.506,0,-7.283,0,0.0347,0.85,0.0405,0.131,0.291,122.913,409053,4,9,6FDrn47S3Q4s9rhLHm4um0
2769,0.674,0.672,5,-13.033,1,0.032,0.0219,0.000326,0.0586,0.812,113.066,253533,4,1,65vssm44ghOVf4tBZMY2AE
2770,0.387,0.238,0,-13.496,1,0.0339,0.878,0.000715,0.194,0.279,115.354,165667,4,2,1cPXOzyeZauSAsT1yy7aBp
2771,0.71,0.387,9,-12.82,1,0.0484,0.725,0.00617,0.113,0.806,80.557,200147,4,0,0bqZnsPz4klg5TuWGcKb34
2772,0.315,0.428,5,-11.558,1,0.036,0.00987,2.68e-05,0.144,0.449,177.105,287693,4,9,4ybDW0xfRBCPwsjwFOUzZW
2773,0.316,0.57,2,-7.848,1,0.0345,0.577,0.000649,0.486,0.321,95.039,229227,4,7,13I6upRLWTDvw65uESvNhz
2774,0.714,0.763,9,-5.341,1,0.222,0.766,0.0,0.147,0.961,84.374,116240,4,4,6xAKCAHwaAvw9rlwAv3lkD
2775,0.388,0.176,9,-16.952,1,0.0299,0.912,0.000336,0.0977,0.342,97.628,155773,4,2,1Fu3gq55GH3P6OF352rEIc
2776,0.755,0.664,9,-11.094,0,0.0342,0.0124,0.00511,0.153,0.768,120.171,362371,4,5,1dJX2lSiKGbkjKMB9PJuBq
2777,0.619,0.61,2,-9.85,1,0.0413,0.00743,1.04e-05,0.0965,0.875,134.793,243667,4,1,3Zl0tZ2K1LgnJTyEaI1M6N
2778,0.63,0.654,6,-9.325,1,0.0262,0.385,2.21e-05,0.316,0.77,143.957,244960,4,10,7p8z6Xie8T5dY5GC349uDr
2779,0.688,0.684,9,-5.181,0,0.032,0.0757,0.000832,0.0441,0.96,119.193,256147,4,5,28XDE6yXI6Bp4U3nLSGqzp
2780,0.882,0.587,9,-12.613,0,0.0396,0.0673,1.09e-05,0.0527,0.866,112.032,253600,4,5,7r4ZN8F22eBQeN0aMqwzgN
2781,0.694,0.87,7,-5.911,0,0.0361,0.139,8.87e-05,0.153,0.598,121.84,255373,4,5,5EGLIjC0H4iy9emRN4M9W6
2782,0.32,0.221,0,-16.302,1,0.0328,0.817,0.000137,0.0977,0.116,80.04,238173,4,2,6Zd6gSMyyjSybIw4lK9Ecy
2783,0.449,0.641,5,-16.036,1,0.11,0.369,3.7e-05,0.475,0.689,168.611,147377,4,10,19D01mg7Ey1GNA5WCEB6tH
2784,0.634,0.897,9,-6.365,0,0.0398,0.00121,0.867,0.134,0.963,109.282,201493,4,6,5x9xxVr7nJ9xMfDIW02Nv3
2785,0.449,0.424,7,-14.06,1,0.0323,0.32,1.69e-06,0.107,0.259,125.494,256200,4,9,4gpext9x0CbdD9NWaa4nDj
2786,0.67,0.468,1,-6.725,0,0.0328,0.325,0.0,0.0516,0.486,140.069,299800,4,8,2rkVoKVEMuct8SmEIGKzBw
2787,0.778,0.58,2,-13.598,1,0.184,0.493,9.25e-05,0.0954,0.753,119.881,234546,4,0,59qMoWacc63YxgtJyFzapH
2788,0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.652,96.103,217680,4,3,0kr6d8wHDQPlzuET33NVn6
2789,0.558,0.268,9,-9.238,0,0.0305,0.844,0.0,0.098,0.184,144.712,271040,4,8,5KqEPvurLuOoV64tNylPO6
2790,0.454,0.518,0,-8.396,0,0.0985,0.191,0.0,0.936,0.327,120.107,384133,4,7,03GJyQfnhwq8f4NK5sOxO5
2791,0.248,0.324,9,-10.878,1,0.03,0.274,0.00946,0.113,0.122,135.786,238040,4,9,3RJof5CojqlbgZ5adHw50O
2792,0.53,0.363,11,-11.91,0,0.0398,0.609,0.0,0.24,0.175,96.192,192600,4,8,4cYOBZoVrFSbtDH2xGkLnF
2793,0.463,0.576,0,-8.506,1,0.0284,0.728,1.95e-06,0.0861,0.945,176.517,150067,4,10,5AKoXKsUmngrZAFuVymYgk
2794,0.758,0.824,11,-3.782,1,0.0725,0.00328,3.79e-05,0.0685,0.498,120.199,240373,4,3,17DBMZGzjoQZQyhPpeGCQK
2795,0.651,0.861,2,-7.87,1,0.0611,0.0907,0.000206,0.329,0.709,110.292,285800,4,1,12tgeg7ebk5bPe1yaRlSZl
2796,0.636,0.939,9,-5.551,1,0.0837,0.0485,6.69e-06,0.271,0.694,134.937,295133,4,3,5fqcIHU6DhQtFKVO5XSdQs
2797,0.279,0.91,2,-7.476,1,0.0544,0.032,1.18e-06,0.274,0.691,201.166,206200,4,10,4Skjk0bel9gVG0jLVuKpJQ
2798,0.599,0.394,7,-16.106,1,0.0721,0.718,0.0018,0.706,0.824,130.56,191000,4,7,69gTnRx9jt23FdlaHlg2Sn
2799,0.612,0.857,9,-6.464,0,0.0383,0.25,0.0883,0.0916,0.812,103.833,238773,4,5,16cb7NuPz7j0BrQGXKo3zd
2800,0.814,0.808,7,-5.034,1,0.155,0.161,0.0,0.0616,0.738,99.816,257333,4,3,7uYroF9RRrhRJBrigRvB6H
2801,0.694,0.649,3,-7.176,1,0.0281,0.357,0.00258,0.0868,0.603,111.98,403040,4,9,5zVKisBri6JH1fooBhUaVq
2802,0.723,0.541,0,-14.021,1,0.0303,0.028,0.00339,0.133,0.607,131.675,322897,4,1,7pkWZL0kA26s754CwyK0SH
2803,0.797,0.656,1,-11.601,1,0.0404,0.00721,0.0,0.0377,0.948,99.828,237240,4,1,0s6e7ZafqOAUBDoQYGmxrc
2804,0.433,0.798,1,-3.603,0,0.0805,0.0315,0.00196,0.048,0.584,168.247,212348,4,10,6e3O5XkMEhMAatdKnOlZPh
2805,0.95,0.836,7,-6.685,1,0.172,0.000408,8.53e-06,0.0836,0.812,125.5,265627,4,3,31lZWzjCuEmaPBmbakjmWW
2806,0.753,0.529,7,-11.864,0,0.0334,0.047,0.0,0.0474,0.963,115.555,170160,4,5,78eqrJFbfW5WRWVeM3KPPg
2807,0.63,0.208,8,-11.36,1,0.0328,0.87,0.0,0.115,0.495,133.965,258627,4,2,7D7eMbbTAvR58NoZm0OsKh
2808,0.675,0.849,0,-9.68,1,0.0386,0.409,1.31e-05,0.0916,0.965,104.765,169560,4,1,11CeyEFt21BvAICfd4U8FA
2809,0.792,0.394,1,-20.103,1,0.241,0.00462,0.933,0.0953,0.486,119.986,177600,4,6,4QGYzN1eTPaQOaP3hMUUBi
2810,0.684,0.632,1,-4.358,1,0.0359,0.827,0.0,0.0211,0.964,128.849,117267,4,0,64tWwNVw8RPIY2N4IYGUBk
2811,0.692,0.598,9,-7.893,0,0.0373,0.464,1.2e-06,0.0926,0.519,124.045,244133,4,8,4BdIF3xsMAUhOjuh0BSzOo
2812,0.797,0.934,1,-4.507,1,0.0926,0.204,0.0,0.119,0.519,116.438,324400,4,1,0FpLfrOyHblbDlHUsrPN1N
2813,0.525,0.811,1,-6.148,1,0.0602,0.00847,0.0,0.266,0.751,199.977,276573,4,10,3xRbymJj98leHL7K8Y94WS
2814,0.321,0.462,8,-10.711,1,0.0346,0.0961,0.0,0.102,0.457,116.782,308600,4,9,34yIb7hw5SuR80au1BHTtt
2815,0.614,0.549,9,-10.824,1,0.0709,0.533,0.0,0.089,0.826,88.312,177447,4,0,6mrMV4pQJflk4unLAwKs2j
2816,0.523,0.509,3,-8.451,1,0.03,0.914,0.0,0.267,0.789,125.539,143267,4,0,0KayDFomB8iDyAdOpKfKTK
2817,0.523,0.341,4,-14.034,1,0.0388,0.313,0.000114,0.621,0.355,77.487,313373,4,7,5dFoWIiJ2814hRwMYDcFiU
2818,0.683,0.879,1,-9.487,0,0.0459,0.0955,0.0828,0.448,0.702,97.062,306120,4,5,2cW6n6IWegwwLhsgL6FmUD
2819,0.716,0.634,2,-9.332,1,0.0315,0.000557,7.29e-05,0.249,0.348,110.789,329107,4,9,638poNnWFgzt7UJBQ5SWtM
2820,0.401,0.446,4,-9.646,1,0.0416,0.265,0.0,0.298,0.425,103.906,168733,4,2,7r0EUONfPUZ8SD1vu4ro27
2821,0.701,0.515,4,-7.899,0,0.0326,0.23,0.0,0.262,0.232,120.202,330720,4,8,6JR2utS6oY0U6OVDmIHiqV
2822,0.491,0.458,11,-8.159,1,0.027,0.653,0.0,0.164,0.238,141.724,267493,4,9,7qnNnQTGxdzI2wZWpa0vDD
2823,0.55,0.38,5,-7.963,1,0.0257,0.845,0.0,0.0791,0.795,99.789,135427,3,11,3gzbPqfjQKHTUm18u71cIt
2824,0.877,0.3,7,-13.319,1,0.0439,0.0437,0.103,0.0679,0.748,102.908,417493,4,9,2Ri1Envqqv6qPTATYpasnQ
2825,0.522,0.892,6,-8.472,1,0.0515,0.0239,0.0715,0.295,0.939,166.093,127400,4,10,2A0IRQ2Wq0dCoTfZGWoGkI
2826,0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486,221840,4,4,6ScJMrlpiLfZUGtWp4QIVt
2827,0.555,0.973,9,-3.804,1,0.035,0.048,0.0,0.0853,0.805,118.642,316707,4,3,72hcFp4tYkd3dbNA9dZ3Pv
2828,0.551,0.565,4,-10.473,1,0.15,0.596,1.98e-05,0.209,0.788,88.641,387613,4,9,6YDl0yam3CwTHMyizdcydy
2829,0.63,0.625,4,-8.407,1,0.0375,0.6,1.52e-05,0.24,0.887,122.504,151307,4,0,4DWFSrNnZXow1aB96gByho
2830,0.569,0.517,5,-9.352,1,0.0332,0.311,0.0,0.145,0.503,78.844,241293,4,9,2BIBtKMUnHyYs3BsEiILTU
2831,0.624,0.769,5,-10.718,1,0.028,0.182,4.37e-06,0.331,0.96,130.184,219307,4,3,2ouDY9Oe8titAfKmf5u4PJ
2832,0.612,0.659,5,-13.387,0,0.0329,0.277,0.145,0.143,0.95,104.161,199293,4,8,4Eu72fnGSK2wqAabrI7Wvb
