,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
2849,0.814,0.6,2,-8.361,1,0.0275,0.31,0.0,0.285,0.71,124.078,225302,4,1
2850,0.585,0.382,11,-8.973,1,0.0379,0.833,3.61e-05,0.0892,0.134,123.993,232000,4,2
2851,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,215133,4,5
2852,0.708,0.778,7,-6.403,1,0.08,0.00257,0.00177,0.0384,0.65,109.172,264173,4,3
2853,0.507,0.697,7,-6.26,1,0.0304,0.185,6.97e-06,0.31,0.85,146.659,232360,3,11
2854,0.407,0.826,8,-10.014,0,0.053,0.0409,0.00014,0.0486,0.794,162.032,168853,4,10
2855,0.943,0.684,6,-6.924,1,0.126,0.156,0.00359,0.081,0.846,111.945,223440,4,3
2856,0.591,0.886,3,-4.432,1,0.0657,0.041,0.00796,0.0643,0.547,127.414,198573,4,1
2857,0.371,0.609,11,-5.524,1,0.0295,0.386,0.0,0.104,0.426,136.526,266533,3,11
2858,0.562,0.538,1,-9.937,1,0.0275,0.362,0.00315,0.0411,0.962,107.096,250120,4,1
2859,0.554,0.833,7,-7.562,1,0.0459,0.128,1.75e-06,0.3,0.95,162.854,226373,4,10
2860,0.61,0.582,0,-10.422,1,0.044,0.119,3.76e-05,0.12,0.781,82.492,251333,4,1
2861,0.4,0.747,6,-9.438,1,0.045,0.163,0.0,0.0774,0.674,203.396,219289,4,10
2862,0.712,0.898,4,-4.893,1,0.0336,0.0485,7.76e-06,0.148,0.961,124.409,228867,4,3
2863,0.878,0.84,6,-13.105,0,0.064,0.0421,0.0035,0.053,0.882,116.222,260000,4,5
2864,0.532,0.522,8,-7.395,1,0.0479,0.506,0.167,0.215,0.764,117.878,162973,4,0
2865,0.586,0.331,4,-14.677,0,0.0295,0.256,1.67e-05,0.18,0.223,124.915,232907,4,8
2866,0.592,0.562,4,-9.689,1,0.046,0.511,0.0,0.196,0.792,127.465,156267,4,0
2867,0.423,0.862,0,-5.13,0,0.0695,0.00791,0.0,0.133,0.462,154.746,217760,4,10
2868,0.35,0.237,1,-11.244,1,0.0292,0.82,0.0,0.178,0.465,101.8,144493,3,11
2869,0.625,0.358,1,-13.199,1,0.0342,0.749,0.0,0.0593,0.871,135.797,139640,4,0
2870,0.335,0.326,7,-13.855,1,0.0286,0.715,0.0,0.203,0.416,152.738,192733,4,2
2871,0.859,0.502,2,-9.809,1,0.0575,0.0227,0.00286,0.0646,0.876,101.304,252533,4,1
2872,0.748,0.638,11,-12.028,0,0.0537,0.0474,0.0014,0.0751,0.961,154.709,228507,4,5
2873,0.257,0.438,5,-8.045,1,0.0346,0.724,0.0,0.136,0.534,180.919,137067,3,11
2874,0.606,0.344,1,-9.944,1,0.0403,0.782,0.0,0.132,0.517,80.829,121213,4,2
2875,0.683,0.637,0,-10.259,1,0.032,0.0103,0.0,0.245,0.931,115.577,217093,4,1
2876,0.644,0.165,11,-22.591,1,0.162,0.884,0.000197,0.0603,0.779,67.865,291560,4,2
2877,0.578,0.938,8,-6.946,1,0.0317,0.0719,0.011,0.307,0.846,108.997,253773,4,3
2878,0.773,0.418,7,-7.645,1,0.0423,0.503,8.55e-05,0.0893,0.715,98.324,163160,4,0
2879,0.605,0.522,7,-12.757,0,0.0314,0.599,0.741,0.31,0.908,118.777,111293,4,6
2880,0.375,0.213,4,-12.564,1,0.0307,0.834,1.91e-06,0.532,0.357,74.243,151467,4,2
2881,0.686,0.771,1,-8.764,1,0.0594,0.683,0.137,0.333,0.94,118.176,135707,4,0
2882,0.7,0.538,1,-5.952,1,0.045,0.000204,0.0,0.105,0.189,136.518,237733,4,9
2883,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,232453,4,5
2884,0.811,0.647,0,-10.989,1,0.0498,0.0823,0.681,0.0572,0.99,139.787,191560,4,6
2885,0.511,0.242,7,-15.735,1,0.0318,0.41,0.0,0.111,0.596,131.82,278800,4,2
2886,0.557,0.473,7,-9.294,1,0.0262,0.261,3.95e-05,0.0658,0.56,79.368,150227,4,0
2887,0.697,0.597,7,-13.186,1,0.103,0.752,0.0,0.337,0.959,136.397,163387,4,0
2888,0.524,0.157,3,-14.212,1,0.0321,0.983,0.00115,0.109,0.535,97.41,133004,4,2
2889,0.52,0.179,11,-21.976,0,0.0454,0.356,0.00344,0.131,0.407,155.746,197093,4,8
2890,0.777,0.834,1,-10.851,1,0.0574,0.0209,0.0976,0.0446,0.967,120.332,272493,4,1
2891,0.702,0.933,2,-11.876,1,0.0491,0.0519,0.000128,0.151,0.896,115.115,205533,4,1
2892,0.239,0.819,3,-3.583,1,0.0393,0.304,0.0,0.0855,0.439,171.449,308907,4,10
2893,0.305,0.849,9,-4.892,1,0.0999,0.548,0.000134,0.0995,0.555,134.287,205347,4,10
2894,0.938,0.577,0,-10.556,1,0.0534,0.719,0.774,0.104,0.971,114.465,161507,4,6
2895,0.784,0.451,8,-11.225,0,0.0723,0.792,4.09e-05,0.115,0.78,100.303,138800,4,8
2896,0.721,0.924,1,-8.282,1,0.0396,0.000683,0.00382,0.0817,0.694,130.947,244133,4,1
2897,0.775,0.378,6,-14.892,0,0.102,0.207,5.3e-06,0.107,0.86,144.16,282800,4,8
2898,0.527,0.584,10,-7.965,1,0.0314,0.0878,0.000103,0.117,0.271,114.941,279413,4,9
2899,0.697,0.627,4,-7.941,0,0.0328,0.224,0.0138,0.06,0.797,87.695,265533,4,5
2900,0.449,0.372,11,-13.066,1,0.031,0.653,1.43e-05,0.153,0.462,93.154,205667,3,11
2901,0.323,0.311,8,-12.671,1,0.0312,0.643,0.0,0.349,0.146,166.943,230933,4,2
2902,0.696,0.867,7,-8.683,1,0.397,0.662,0.0,0.501,0.865,114.105,169533,4,4
2903,0.711,0.711,1,-6.653,1,0.0406,0.453,0.0239,0.101,0.385,118.519,326240,4,9
2904,0.591,0.346,8,-8.693,1,0.0239,0.833,5.47e-05,0.237,0.415,85.72,180387,4,2
2905,0.452,0.548,10,-11.23,1,0.0321,0.33,0.0563,0.1,0.85,101.331,226693,4,0
2906,0.41,0.24,1,-14.55,1,0.0318,0.318,2e-06,0.0741,0.167,112.808,296107,4,2
2907,0.542,0.781,4,-12.592,1,0.109,0.816,0.0283,0.263,0.935,147.183,162560,4,0
2908,0.452,0.524,0,-10.108,1,0.0351,0.315,0.0,0.103,0.246,151.505,312360,4,9
2909,0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017,308520,4,2
2910,0.576,0.657,5,-10.484,1,0.0297,0.227,0.000909,0.231,0.812,118.354,223440,4,1
2911,0.492,0.492,8,-10.829,0,0.0524,0.475,0.000449,0.441,0.538,72.71,203467,4,8
2912,0.793,0.474,2,-15.903,1,0.0378,0.634,0.00051,0.0951,0.842,125.143,249200,4,0
2913,0.313,0.399,0,-9.552,1,0.031,0.776,2.31e-06,0.157,0.367,107.404,189053,4,2
2914,0.529,0.743,10,-6.09,1,0.0317,0.691,1.17e-06,0.0844,0.566,74.04,273253,4,3
2915,0.758,0.557,5,-10.106,1,0.0453,0.607,0.000218,0.193,0.887,140.795,146053,4,0
2916,0.516,0.484,6,-10.171,1,0.0296,0.592,7.77e-06,0.083,0.355,82.304,211493,4,2
2917,0.523,0.529,0,-10.338,0,0.055,0.368,1.49e-06,0.0733,0.682,205.314,218160,4,10
2918,0.707,0.346,11,-12.397,0,0.0251,0.69,0.145,0.1,0.49,85.094,295050,4,8
2919,0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,101.025,299147,4,5
2920,0.694,0.65,10,-7.215,0,0.0284,0.0123,0.00421,0.0736,0.894,110.951,210973,4,5
2921,0.796,0.69,0,-10.972,1,0.0376,0.304,3.14e-05,0.17,0.827,107.49,224400,4,1
2922,0.731,0.368,8,-10.38,1,0.0688,0.00544,0.0,0.193,0.512,145.171,265333,4,9
2923,0.561,0.811,4,-6.157,1,0.0265,0.00515,3.6e-05,0.287,0.635,126.593,233270,4,3
2924,0.71,0.792,0,-5.996,1,0.0453,0.0792,3.32e-05,0.0871,0.858,116.687,214576,4,1
2925,0.67,0.778,7,-8.11,1,0.0274,0.468,7.52e-05,0.115,0.853,120.391,221067,4,3
2926,0.762,0.745,1,-7.772,0,0.0407,0.0172,0.0137,0.0612,0.794,106.013,256827,4,5
2927,0.435,0.887,9,-4.07,1,0.0636,0.000747,0.0,0.0327,0.408,199.935,212040,4,10
2928,0.405,0.243,7,-13.028,0,0.0291,0.891,2.7e-05,0.4,0.495,98.528,169800,3,11
2929,0.656,0.649,10,-10.018,1,0.0295,0.0188,3.13e-06,0.186,0.75,125.587,233333,4,3
2930,0.7,0.569,10,-13.991,1,0.0298,0.00545,0.208,0.147,0.924,118.829,257827,4,3
2931,0.604,0.905,4,-7.059,0,0.0578,0.309,0.0632,0.0837,0.723,147.448,289800,4,5
2932,0.54,0.423,6,-8.799,1,0.0283,0.294,0.0884,0.152,0.353,150.135,306040,4,9
2933,0.567,0.851,2,-7.643,1,0.197,0.216,0.0,0.18,0.697,159.225,173160,4,10
2934,0.606,0.609,0,-7.612,1,0.178,0.107,0.0,0.155,0.828,135.742,144493,4,1
2935,0.5,0.848,7,-7.268,1,0.0491,0.846,4.78e-05,0.511,0.966,180.452,126107,4,10
2936,0.44,0.682,4,-7.416,1,0.0373,0.681,3.33e-05,0.207,0.626,135.917,158853,4,10
2937,0.805,0.802,1,-7.076,1,0.1,0.162,0.000883,0.0698,0.531,127.924,292400,4,1
2938,0.476,0.584,10,-12.357,1,0.038,0.119,0.0,0.274,0.417,88.026,255467,4,9
2939,0.677,0.637,5,-9.699,1,0.0753,0.194,0.0,0.121,0.678,128.546,202040,4,1
2940,0.569,0.402,0,-10.151,1,0.0433,0.438,0.0,0.134,0.696,144.635,162507,4,0
2941,0.641,0.453,0,-4.98,1,0.0281,0.262,0.0,0.284,0.216,126.872,248867,4,9
2942,0.424,0.321,7,-13.162,1,0.0312,0.622,0.0196,0.0903,0.405,133.126,200000,3,11
2943,0.482,0.628,9,-8.358,0,0.069,0.372,0.000249,0.307,0.313,126.53,379853,4,9
2944,0.323,0.558,0,-7.893,1,0.0332,0.567,5.82e-05,0.14,0.383,117.008,234387,3,11
2945,0.594,0.874,0,-3.716,1,0.0815,0.0116,0.0,0.549,0.628,119.964,196413,4,7
2946,0.468,0.391,5,-9.26,1,0.0262,0.866,0.00969,0.138,0.361,97.97,227227,4,2
2947,0.624,0.893,5,-3.604,0,0.0503,0.43,1.04e-05,0.193,0.949,103.611,191720,4,5
2948,0.745,0.568,0,-8.332,1,0.164,0.000756,0.0,0.159,0.493,144.14,263240,4,1
2949,0.548,0.704,8,-13.061,1,0.0402,0.0751,0.00051,0.0463,0.682,169.119,250240,4,10
2950,0.486,0.562,2,-8.382,1,0.0377,0.607,4.12e-06,0.668,0.711,96.12,244133,4,7
2951,0.46,0.796,0,-4.501,0,0.0333,0.00107,0.0,0.106,0.182,100.011,222067,4,9
2952,0.582,0.545,4,-11.677,0,0.0298,0.017,4.05e-06,0.229,0.721,101.691,164893,4,8
2953,0.673,0.727,4,-5.735,1,0.0347,0.108,0.0,0.431,0.949,119.242,147480,4,7
2954,0.73,0.731,3,-3.438,0,0.0279,0.278,0.0,0.258,0.649,131.396,216546,4,5
2955,0.496,0.338,10,-9.512,0,0.0316,0.733,0.0,0.115,0.202,129.486,234707,4,8
2956,0.673,0.613,7,-11.997,1,0.0799,0.00436,0.362,0.608,0.415,114.748,337267,4,7
2957,0.725,0.431,1,-5.988,0,0.0707,0.00113,0.0,0.14,0.199,174.083,250027,4,8
2958,0.768,0.816,7,-6.66,0,0.0388,0.394,0.0,0.313,0.794,121.932,269880,4,5
2959,0.739,0.743,7,-5.926,0,0.0321,0.452,0.0,0.331,0.922,111.07,137293,4,5
2960,0.262,0.212,0,-17.044,1,0.0332,0.415,0.0,0.124,0.0994,122.49,243133,4,2
2961,0.746,0.193,2,-13.286,1,0.0344,0.868,0.0,0.0829,0.558,121.97,164467,4,2
2962,0.352,0.698,7,-6.278,1,0.0303,0.0353,0.0,0.113,0.256,142.57,318533,4,9
2963,0.56,0.827,8,-4.157,1,0.0306,0.0271,0.00285,0.0551,0.904,84.383,163907,4,3
2964,0.754,0.82,1,-8.622,1,0.062,0.0911,1.62e-06,0.0805,0.896,119.835,272893,4,1
2965,0.566,0.748,9,-10.79,1,0.032,0.122,0.0,0.105,0.914,123.466,261400,4,3
2966,0.397,0.207,0,-13.155,1,0.0331,0.701,3.07e-05,0.116,0.268,171.282,227600,4,2
2967,0.839,0.89,1,-11.697,0,0.0628,0.452,0.0224,0.0866,0.575,103.652,243133,4,5
2968,0.433,0.955,9,-3.99,1,0.0665,0.0101,4.05e-06,0.24,0.897,163.793,174427,4,10
2969,0.382,0.264,7,-11.122,0,0.031,0.784,1.56e-06,0.232,0.101,125.023,227333,4,2
2970,0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,257360,4,5
2971,0.578,0.848,5,-6.842,1,0.0261,0.0563,0.00426,0.0963,0.779,87.246,264093,4,3
2972,0.602,0.616,1,-10.917,1,0.0353,0.662,0.0153,0.149,0.31,108.017,367333,4,9
2973,0.865,0.652,5,-9.046,1,0.143,0.566,0.000919,0.0833,0.829,90.081,169533,4,0
2974,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,210267,4,3
2975,0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,234027,4,3
2976,0.575,0.62,6,-7.687,0,0.0502,0.612,0.0,0.18,0.727,129.07,179840,4,8
2977,0.763,0.629,7,-8.66,0,0.225,0.0891,0.0,0.169,0.709,142.149,267507,4,4
2978,0.803,0.521,0,-7.775,1,0.0276,0.139,0.00899,0.081,0.969,99.46,221234,4,1
2979,0.778,0.761,2,-5.529,1,0.0525,0.141,4.61e-05,0.0441,0.923,107.288,228000,4,1
2980,0.748,0.767,11,-7.806,0,0.172,0.0267,0.0,0.334,0.519,133.929,222200,4,5
2981,0.346,0.797,4,-7.805,1,0.0888,0.0399,2.17e-05,0.0728,0.196,130.91,248619,4,9
2982,0.308,0.195,0,-13.039,1,0.0334,0.945,9.55e-05,0.119,0.258,160.61,151293,4,2
2983,0.815,0.366,0,-13.947,1,0.0359,0.579,1.55e-05,0.116,0.959,114.88,112706,4,0
2984,0.651,0.402,11,-9.303,1,0.028,0.639,7.73e-05,0.0765,0.258,119.873,345600,4,9
2985,0.435,0.804,0,-8.48,1,0.169,0.466,0.0,0.942,0.727,93.83,187040,3,7
2986,0.621,0.525,5,-7.873,0,0.0391,0.314,0.0,0.126,0.6,90.072,235800,4,8
2987,0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,251733,4,5
2988,0.79,0.608,6,-7.151,1,0.0363,0.522,0.00491,0.193,0.958,94.166,282600,4,3
2989,0.703,0.699,2,-7.605,1,0.0277,0.221,2.72e-06,0.333,0.906,121.606,182840,4,1
2990,0.532,0.807,2,-4.301,1,0.057,0.0584,0.0,0.114,0.759,87.183,217440,4,1
2991,0.469,0.548,8,-7.74,0,0.0522,0.15,0.00279,0.281,0.389,75.801,135733,4,8
2992,0.771,0.749,5,-10.628,0,0.0401,0.216,0.00184,0.135,0.854,119.875,261667,4,5
2993,0.651,0.892,4,-6.551,1,0.0313,0.00465,2.85e-06,0.127,0.962,135.309,179480,4,1
2994,0.444,0.85,6,-3.888,1,0.0363,0.00197,2e-06,0.198,0.337,143.973,255667,4,9
2995,0.804,0.233,2,-14.17,1,0.0312,0.64,0.106,0.0854,0.583,90.639,196800,4,0
2996,0.499,0.802,7,-4.537,1,0.0547,0.0136,1.56e-06,0.128,0.504,107.705,232333,4,3
2997,0.724,0.275,9,-11.332,1,0.0354,0.205,0.0001,0.0935,0.653,79.944,257067,4,0
2998,0.493,0.244,5,-11.487,1,0.0277,0.707,0.000462,0.121,0.222,87.044,148467,3,11
2999,0.635,0.684,0,-11.687,1,0.0329,0.088,0.156,0.0755,0.892,120.269,268547,4,1
3000,0.75,0.711,2,-10.633,1,0.0641,0.526,0.000653,0.0282,0.961,105.636,139760,4,0
3001,0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,241787,4,2
3002,0.279,0.473,4,-8.375,0,0.0309,0.242,0.00164,0.158,0.246,167.792,257107,4,9
3003,0.657,0.371,5,-9.186,1,0.0359,0.367,0.0459,0.157,0.709,134.867,171773,4,0
3004,0.78,0.575,9,-7.247,0,0.273,0.43,0.0,0.143,0.773,84.492,252747,4,4
3005,0.422,0.489,7,-10.917,1,0.0347,0.81,0.0,0.235,0.823,132.356,144333,4,0
3006,0.669,0.435,8,-9.646,1,0.0244,0.534,9.51e-06,0.0879,0.302,103.548,298093,4,9
3007,0.335,0.326,7,-13.075,1,0.0295,0.325,0.0,0.108,0.116,88.285,216040,4,2
3008,0.606,0.75,8,-4.535,0,0.0306,0.00264,0.000788,0.321,0.771,126.316,225867,4,5
3009,0.648,0.918,9,-4.895,1,0.0374,0.00145,5.16e-05,0.0471,0.95,141.229,241400,4,3
3010,0.591,0.514,9,-10.183,1,0.0256,0.263,7.8e-06,0.0797,0.658,108.975,228000,4,3
3011,0.393,0.588,9,-6.68,0,0.0613,0.345,0.0,0.134,0.728,203.145,186333,4,10
3012,0.622,0.663,2,-9.582,1,0.0306,0.725,0.0,0.39,0.933,105.021,165400,4,0
3013,0.727,0.548,10,-7.393,1,0.0291,0.0621,0.516,0.133,0.929,107.826,289267,4,6
3014,0.677,0.985,1,-4.678,1,0.0549,0.07,3.62e-05,0.351,0.87,118.092,220227,4,1
3015,0.669,0.52,8,-10.136,1,0.0345,0.245,0.00535,0.126,0.634,104.812,224027,4,3
3016,0.431,0.543,10,-9.96,1,0.0394,0.122,0.000123,0.0598,0.44,77.507,247640,4,9
3017,0.412,0.376,4,-11.789,1,0.0289,0.609,0.00223,0.11,0.153,69.064,234196,4,2
3018,0.575,0.843,2,-5.931,1,0.0584,0.239,5.16e-06,0.0764,0.858,128.169,176600,4,1
3019,0.54,0.874,10,-6.099,1,0.0706,0.781,0.000311,0.323,0.969,166.54,161293,4,10
3020,0.388,0.383,5,-13.996,1,0.0326,0.696,4.43e-05,0.967,0.521,109.725,192427,4,7
3021,0.685,0.721,2,-5.763,1,0.0426,0.703,0.0,0.278,0.951,122.567,154560,4,0
3022,0.69,0.747,9,-9.329,1,0.0964,0.592,6.91e-05,0.162,0.898,110.592,147400,4,0
3023,0.485,0.328,7,-11.853,1,0.0254,0.00596,0.0032,0.325,0.138,79.766,233133,4,9
3024,0.622,0.59,0,-7.517,1,0.0363,0.00606,0.000702,0.286,0.526,91.089,273467,4,1
3025,0.674,0.702,0,-9.723,1,0.0354,0.419,0.0,0.249,0.871,122.096,149880,4,1
3026,0.463,0.555,1,-6.43,0,0.0381,0.745,0.0,0.163,0.515,73.613,149533,4,8
3027,0.616,0.629,8,-6.9,1,0.0263,0.0285,1.32e-06,0.208,0.606,94.004,143213,4,3
3028,0.707,0.806,11,-8.002,0,0.0306,0.0665,0.00212,0.097,0.775,107.152,313160,4,5
3029,0.501,0.784,0,-5.254,1,0.0699,0.0028,0.536,0.12,0.61,75.5,314608,4,6
3030,0.607,0.497,11,-7.017,1,0.0374,0.38,0.0,0.0681,0.407,125.951,345133,3,11
3031,0.781,0.732,0,-6.766,1,0.0505,0.0343,0.0,0.173,0.962,124.557,171533,4,1
3032,0.751,0.469,5,-9.208,1,0.0313,0.491,3.4e-05,0.0666,0.95,118.147,258307,4,0
3033,0.601,0.46,9,-9.644,1,0.0289,0.746,4.99e-05,0.319,0.554,123.965,156667,4,0
3034,0.34,0.215,1,-11.809,1,0.0282,0.916,0.00026,0.149,0.49,103.03,160093,3,11
3035,0.312,0.23,0,-7.771,1,0.0283,0.847,0.0,0.173,0.218,100.472,160133,4,2
3036,0.648,0.859,0,-4.532,1,0.178,0.175,0.0,0.242,0.562,115.914,154720,4,1
3037,0.472,0.483,9,-6.218,1,0.0268,0.414,6.88e-06,0.193,0.473,108.25,151280,3,11
3038,0.497,0.52,7,-11.97,1,0.0315,0.795,0.000627,0.159,0.782,127.018,147507,3,11
3039,0.597,0.86,11,-3.959,0,0.205,0.0588,0.0,0.266,0.759,187.338,206760,4,10
3040,0.535,0.745,2,-10.123,1,0.0335,0.127,0.0792,0.179,0.376,163.913,260573,4,9
3041,0.666,0.962,11,-4.087,0,0.038,0.0977,5.4e-05,0.196,0.92,123.372,204336,4,5
3042,0.365,0.197,0,-17.382,1,0.0846,0.741,0.000796,0.114,0.151,204.529,183947,3,11
3043,0.552,0.957,7,-5.0,1,0.108,0.455,0.000161,0.0665,0.533,136.975,141493,4,10
3044,0.686,0.609,10,-11.469,0,0.0444,0.258,0.00015,0.113,0.719,127.736,320528,4,5
3045,0.902,0.534,0,-13.736,1,0.106,0.133,0.0,0.084,0.917,118.766,154693,4,1
3046,0.613,0.761,4,-6.361,0,0.0414,0.095,8.12e-06,0.205,0.87,157.551,165467,4,5
3047,0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.678,0.664,88.368,197160,4,7
3048,0.472,0.264,7,-9.492,1,0.0324,0.771,9.86e-05,0.0962,0.336,166.43,201800,3,11
3049,0.382,0.483,9,-9.625,1,0.0258,0.337,0.0,0.282,0.461,82.612,191760,4,2
3050,0.491,0.16,8,-19.185,1,0.0408,0.82,0.0103,0.148,0.39,94.308,169227,4,2
3051,0.733,0.815,0,-7.864,1,0.025,0.0715,0.000213,0.313,0.958,107.251,250627,4,1
3052,0.498,0.95,10,-5.786,0,0.061,0.0507,0.00324,0.168,0.889,192.563,353440,4,5
3053,0.667,0.93,7,-4.585,1,0.0608,0.0108,0.0,0.176,0.893,115.57,239093,4,3
3054,0.525,0.503,10,-13.423,1,0.0408,0.309,2.32e-06,0.11,0.56,79.595,158133,4,0
3055,0.613,0.695,9,-5.783,1,0.0253,0.23,0.00191,0.187,0.45,122.47,212987,4,3
3056,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,283733,4,9
3057,0.346,0.594,1,-8.662,1,0.0383,0.1,0.0,0.122,0.462,95.063,255707,4,9
3058,0.802,0.461,11,-12.367,0,0.302,0.0757,0.0,0.109,0.74,90.995,185933,4,4
3059,0.556,0.443,10,-11.612,1,0.0246,0.552,0.0,0.124,0.704,93.686,173693,4,0
3060,0.727,0.824,2,-8.915,1,0.0394,0.00812,1.58e-06,0.0922,0.935,125.104,282933,4,1
3061,0.639,0.923,7,-5.708,1,0.032,0.0674,0.0,0.0879,0.761,97.874,175347,4,3
3062,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,225373,4,5
3063,0.682,0.605,8,-10.771,1,0.0403,0.185,0.00326,0.0469,0.914,125.96,171360,4,0
3064,0.474,0.734,10,-8.813,0,0.0426,0.0871,0.00356,0.26,0.926,101.751,178067,4,5
3065,0.737,0.699,10,-11.922,1,0.0382,0.124,0.0188,0.072,0.951,93.595,165093,4,3
3066,0.701,0.515,10,-6.551,1,0.0988,0.00843,0.025,0.0772,0.549,197.768,302760,4,10
3067,0.732,0.893,2,-8.355,1,0.0488,0.0816,2.05e-05,0.0783,0.654,125.487,305467,4,1
3068,0.634,0.886,9,-3.988,1,0.0329,0.00453,0.00892,0.0397,0.756,126.558,225173,4,3
3069,0.81,0.93,1,-7.464,1,0.0536,0.118,0.000102,0.357,0.969,113.334,321907,4,1
3070,0.405,0.721,1,-6.97,1,0.283,0.329,0.0,0.252,0.815,92.854,280680,4,4
3071,0.65,0.0945,7,-15.688,1,0.0417,0.852,7.85e-06,0.333,0.513,106.97,150360,3,11
3072,0.317,0.161,4,-18.856,1,0.0322,0.808,0.0,0.104,0.287,84.64,188093,5,2
3073,0.665,0.678,9,-9.12,0,0.0309,0.141,0.000421,0.0676,0.693,104.858,222667,4,5
3074,0.648,0.666,2,-9.715,1,0.0259,0.163,0.000162,0.059,0.868,124.76,219173,4,1
3075,0.662,0.527,10,-9.088,1,0.0418,0.155,0.0,0.274,0.403,126.055,205720,4,3
3076,0.719,0.685,2,-11.918,1,0.0874,0.0434,0.884,0.102,0.96,126.327,130600,4,6
3077,0.815,0.851,1,-3.667,0,0.178,0.0284,0.0,0.343,0.674,99.915,272707,4,5
3078,0.873,0.721,11,-9.774,0,0.0448,0.113,0.0,0.27,0.81,106.725,241467,4,5
3079,0.56,0.916,9,-3.72,0,0.0393,0.228,0.0,0.0969,0.899,125.019,176280,4,5
3080,0.789,0.661,7,-11.757,1,0.0376,0.272,1.2e-05,0.164,0.756,126.791,136707,4,0
3081,0.711,0.228,10,-10.564,1,0.0319,0.858,0.0,0.121,0.633,110.944,157760,4,0
3082,0.536,0.89,0,-5.222,1,0.0601,0.000354,0.00165,0.133,0.205,115.998,252653,4,9
3083,0.499,0.517,5,-9.044,1,0.0287,0.338,0.0,0.236,0.281,144.138,244840,4,9
3084,0.702,0.898,9,-6.003,1,0.0373,0.00854,0.000154,0.0917,0.731,112.845,169760,4,3
3085,0.561,0.593,5,-9.362,1,0.0264,0.00327,0.00144,0.0967,0.574,80.282,253413,4,9
3086,0.358,0.753,11,-6.641,1,0.0986,0.000259,0.0199,0.266,0.688,164.896,185524,4,10
3087,0.467,0.471,1,-13.761,1,0.039,0.572,0.824,0.122,0.794,132.164,192360,4,6
3088,0.398,0.686,9,-12.142,0,0.0418,0.00455,0.0234,0.301,0.694,158.32,256773,4,10
3089,0.748,0.722,8,-6.499,1,0.0347,0.0344,0.0164,0.0857,0.835,120.678,312387,4,3
3090,0.611,0.584,2,-12.108,1,0.0279,0.304,0.000332,0.0578,0.421,128.575,313493,4,9
3091,0.51,0.71,4,-5.849,1,0.0281,0.0636,0.0,0.173,0.865,135.083,115240,4,10
3092,0.58,0.575,3,-7.72,1,0.0231,0.25,1.83e-05,0.0813,0.37,92.934,235173,4,9
3093,0.461,0.936,4,-6.866,1,0.109,0.435,9.13e-05,0.124,0.804,172.404,252467,4,10
3094,0.569,0.44,7,-8.948,1,0.035,0.471,0.0,0.143,0.151,75.001,303373,4,9
3095,0.703,0.685,2,-11.581,1,0.033,0.323,0.000567,0.0537,0.963,131.842,303493,4,1
3096,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,212293,4,10
3097,0.491,0.944,7,-7.596,1,0.0349,0.0007,0.934,0.092,0.915,130.887,163827,4,6
3098,0.428,0.409,5,-12.346,0,0.0271,0.626,0.00961,0.138,0.0611,77.906,332742,4,8
3099,0.343,0.262,0,-16.204,1,0.0431,0.86,6.18e-05,0.559,0.257,91.134,224493,5,2
3100,0.669,0.754,10,-12.223,1,0.0279,0.134,0.0069,0.46,0.906,112.683,315745,4,3
3101,0.763,0.353,5,-14.738,1,0.0673,0.421,1.16e-05,0.319,0.883,127.617,143467,4,0
3102,0.622,0.21,5,-16.335,1,0.0336,0.938,0.00143,0.298,0.662,101.617,164747,4,2
3103,0.633,0.711,0,-4.893,1,0.0331,0.186,0.0,0.204,0.911,118.182,156547,4,1
3104,0.559,0.31,8,-13.499,1,0.0408,0.394,0.794,0.108,0.311,128.691,195000,4,6
3105,0.599,0.652,4,-9.363,0,0.0256,0.401,1.07e-05,0.0453,0.435,91.416,317280,4,8
3106,0.563,0.822,5,-6.275,1,0.0485,0.18,0.00341,0.0852,0.52,184.423,233507,4,10
3107,0.663,0.724,11,-7.845,1,0.027,0.472,1.52e-05,0.418,0.95,109.045,204373,4,3
3108,0.677,0.648,0,-4.4,1,0.0259,0.0987,0.0,0.554,0.448,116.128,260267,4,7
